record_id,merchant_id,merchant_name,mcc,merchant_category,business_type,city,state,onboarding_date,settlement_account,merchant_status,declared_avg_ticket_size
REC103463,MCH9102,Sastry-Wali,5942,Books & Stationery,Private Limited,Pune,Maharashtra,2025-06-30,WUTS6822135925592,Active,1846.0
REC103464,MCH3017,Ramanathan and Sons,5311,Department Store,Partnership,Delhi,Delhi,2024-07-06,,Active,
REC103465,MCH6051,"Prashad, Date and Sodhi",5311,Department Store,Private Limited,Jalandhar,Punjab,2026-01-18,,Active,
REC103466,MCH2917,Edwin-Ahuja,5411,Grocery Store,Sole Proprietor,Jalandhar,Punjab,2023-06-08,8964022658,Inactive,490.0
REC103467,MCH4977,Arora-Nayak,5999,Miscellaneous Retail,Individual,Ludhiana,Punjab,2025-03-05,,Active,1505.38
REC103468,MCH9418,"Bora, Venkatesh and Loke",5411,Grocery Store,Individual,Bengaluru,Karnataka,2024-05-22,ZTOW0641939254087,Suspended,1520.21
REC103469,MCH4114,"Pandya, Jayaraman and Ray",4814,Telecom,Sole Proprietor,Hyderabad,Telangana,2025-01-15,SSMR5889038460894,Inactive,436.15
REC103470,MCH5963,Mukhopadhyay Ltd,5999,Miscellaneous Retail,Partnership,Pune,Maharashtra,2023-04-09,XXXX5492,Inactive,5714.63
REC103471,MCH8825,"Mandal, Chaudhari and Savant",5699,Apparel,Individual,Jalandhar,Punjab,2025-07-27,8501342789,Active,1817.3
REC103472,MCH5776,Date-Mangat,7011,Hotel/Lodging,Private Limited,Ludhiana,Punjab,2025-01-15,,Active,
REC103473,MCH1696,Prakash-Dhar,5411,Grocery Store,Partnership,Bengaluru,Karnataka,2025-09-01,TXHI7483173386178,Active,567.04
REC103474,MCH4090,Panchal-Gera,5942,Books & Stationery,Private Limited,Mumbai,Maharashtra,2023-11-23,XXXX0223,Inactive,976.5
REC103475,MCH4440,"Krishna, Bora and Swaminathan",5699,Apparel,Private Limited,Jalandhar,Punjab,2023-04-29,5872380651,Hold,749.44
REC103476,MCH8281,Tara-Mander,4131,Transportation,Private Limited,Pune,Maharashtra,2023-03-11,TEPW4553100153492,Active,3216.91
REC103477,MCH4811,"Rege, Misra and Mander",7011,Hotel/Lodging,Sole Proprietor,Amritsar,Punjab,,,Active,458.06
REC103478,MCH1830,Shan LLC,7011,Hotel/Lodging,Private Limited,Lucknow,Uttar Pradesh,,8821748714,Active,405.35
REC103479,MCH8449,Mani-Ramachandran,5912,Pharmacy,Partnership,Delhi,Delhi,2024-12-27,XXXX6183,Active,461.73
REC103480,MCH2896,"Date, Sahota and Hayre",4131,Transportation,Individual,Chennai,Tamil Nadu,,KPBN8019714054804,Active,1484.62
REC103481,MCH1093,"Dubey, Uppal and Bhatt",5812,Restaurant,Private Limited,Pune,Maharashtra,2025-04-26,,Closed,4005.67
REC103482,MCH9984,Samra and Sons,5942,Books & Stationery,Private Limited,Ludhiana,Punjab,2025-09-02,QLUY8246015665493,Active,983.46
REC103483,MCH3008,"Datta, Sarkar and Nori",5311,Department Store,Partnership,Ludhiana,Punjab,2024-11-11,,Active,
REC103484,MCH5159,"Boase, Nadkarni and Kala",4131,Transportation,Private Limited,Jaipur,Rajasthan,2025-05-18,DDIU4780752450137,Active,214.1
REC103485,MCH5333,Rajagopal-Agate,4814,Telecom,Sole Proprietor,Amritsar,Punjab,,,Inactive,15510.71
REC103486,MCH2498,Peri-Sachdeva,7011,Hotel/Lodging,Individual,Lucknow,Uttar Pradesh,2024-07-22,7968546113,Active,1576.69
REC103487,MCH4235,Nagar-Sharma,5311,Department Store,Sole Proprietor,Kolkata,West Bengal,2024-10-02,,Active,1671.65
REC103488,MCH6148,Keer and Sons,4814,Telecom,Private Limited,Kolkata,West Bengal,2024-10-08,,Active,2790.1
REC103489,MCH4636,Sura and Sons,5699,Apparel,Partnership,Mumbai,Maharashtra,2023-12-17,8723730767,Active,
REC103490,MCH1124,"Hayre, Chana and Bhasin",5699,Apparel,Sole Proprietor,Jaipur,Rajasthan,2024-05-10,,Active,843.01
REC103491,MCH7828,Jhaveri and Sons,5699,Apparel,Individual,Kolkata,West Bengal,2026-02-23,3888843924,Active,3105.54
REC103492,MCH6277,"Mangat, Kaur and Guha",7011,Hotel/Lodging,Partnership,Delhi,Delhi,2024-04-07,,Active,1786.0
REC103493,MCH4690,"Dutt, Mukhopadhyay and Dara",5999,Miscellaneous Retail,Sole Proprietor,Amritsar,Punjab,2023-04-24,HYJC1967089654932,Hold,
REC103494,MCH8110,Kamdar-Raval,5999,Miscellaneous Retail,Partnership,Lucknow,Uttar Pradesh,2023-07-13,,Inactive,768.59
REC103495,MCH1243,"Buch, Atwal and Roy",5912,Pharmacy,Partnership,Ludhiana,Punjab,2025-06-12,,Active,1323.94
REC103496,MCH5851,"Dugar, Shanker and Bedi",5999,Miscellaneous Retail,Sole Proprietor,Pune,Maharashtra,2024-07-24,,Active,
REC103497,MCH4064,"Sastry, Sibal and Rajagopal",4131,Transportation,Partnership,Lucknow,Uttar Pradesh,2024-11-23,XXXX7853,Inactive,
REC103498,MCH8389,Thaman Group,5812,Restaurant,Individual,Mumbai,Maharashtra,2024-02-17,XXXX0828,Inactive,1716.78
REC103499,MCH8601,Chahal-Parekh,5812,Restaurant,Private Limited,Amritsar,Punjab,2025-02-20,SPNT7219401023773,Active,
REC103500,MCH7997,"Rattan, Naik and Singh",5999,Miscellaneous Retail,Individual,Pune,Maharashtra,2024-05-31,MFLT0388804537888,Active,
REC103501,MCH6078,Oza-Srinivasan,4814,Telecom,Individual,Mumbai,Maharashtra,2023-10-15,,Active,4379.06
REC103502,MCH7058,"Barad, Pal and Boase",5311,Department Store,Individual,Kolkata,West Bengal,2025-12-06,XXXX2802,Active,1284.51
REC103503,MCH7042,Halder-Kalla,5999,Miscellaneous Retail,Private Limited,Pune,Maharashtra,2023-09-26,,Active,1230.3
REC103504,MCH9415,Krishnamurthy-Warrior,7011,Hotel/Lodging,Sole Proprietor,Ludhiana,Punjab,2023-02-21,,Active,438.69
REC103505,MCH4364,Sastry-Shetty,4131,Transportation,Sole Proprietor,Kolkata,West Bengal,2024-06-14,BYKR5512266480306,Active,1128.0
REC103506,MCH2120,"Yohannan, Patla and Parmer",7011,Hotel/Lodging,Partnership,Delhi,Delhi,2024-01-01,XXXX7380,Active,
REC103507,MCH9778,"Chandra, Subramanian and Borde",5942,Books & Stationery,Private Limited,Bengaluru,Karnataka,2025-05-20,2832098556,Active,2313.1
REC103508,MCH6507,Kadakia PLC,5812,Restaurant,Partnership,Chennai,Tamil Nadu,2023-05-01,XXXX3350,Suspended,740.55
REC103509,MCH2730,Nayar and Sons,7011,Hotel/Lodging,Sole Proprietor,Jaipur,Rajasthan,2023-06-30,,Active,1113.62
REC103510,MCH3743,Doctor Ltd,5912,Pharmacy,Sole Proprietor,Hyderabad,Telangana,2023-01-16,BRVO9557812490695,Active,12417.3
REC103511,MCH9074,Thaman-Ramesh,5411,Grocery Store,Private Limited,Delhi,Delhi,2024-08-04,YVFC7381559709766,Active,2298.62
REC103512,MCH1730,Buch Ltd,5699,Apparel,Individual,Kolkata,West Bengal,2023-04-25,,Active,813.32
REC103513,MCH8953,Oak Inc,5912,Pharmacy,Partnership,Mumbai,Maharashtra,2025-04-18,,Active,
REC103514,MCH1122,Bakshi and Sons,5311,Department Store,Private Limited,Chennai,Tamil Nadu,2023-03-09,,Active,638.59
REC103515,MCH5281,Ramaswamy-Bhandari,5411,Grocery Store,Partnership,Bengaluru,Karnataka,2023-04-04,,Active,113.91
REC103516,MCH1336,"Narayanan, Anand and Kalita",5999,Miscellaneous Retail,Sole Proprietor,Ludhiana,Punjab,,XXXX4236,Active,699.0
REC103517,MCH1921,Raj LLC,5999,Miscellaneous Retail,Partnership,Lucknow,Uttar Pradesh,2024-02-12,5917860419,Active,2280.24
REC103518,MCH3795,Sinha-Ramesh,4814,Telecom,Partnership,Hyderabad,Telangana,2024-06-19,XXXX9092,Active,1083.1
REC103519,MCH7236,"Ramanathan, Varkey and Iyengar",5812,Restaurant,Partnership,Ludhiana,Punjab,2024-01-17,8807064129,Active,843.44
REC103520,MCH7057,"Lad, Kala and Bhagat",4814,Telecom,Partnership,Jaipur,Rajasthan,2026-02-10,,Active,1333.8
REC103521,MCH9560,Puri-Ahluwalia,5999,Miscellaneous Retail,Partnership,Ludhiana,Punjab,2025-06-21,XXXX3305,Active,1176.68
REC103522,MCH3129,"Ghose, Hari and Garde",5411,Grocery Store,Sole Proprietor,Ludhiana,Punjab,2025-06-27,GWXI4589298577824,Active,1908.27
REC103523,MCH8549,"Tandon, Tella and Srinivas",5311,Department Store,Partnership,Jalandhar,Punjab,2025-09-22,,Active,
REC103524,MCH3163,Hora-Peri,5999,Miscellaneous Retail,Partnership,Kolkata,West Bengal,2025-08-22,CRLP7276100496707,Active,
REC103525,MCH5857,"Varughese, Vora and Chokshi",4814,Telecom,Individual,Lucknow,Uttar Pradesh,2025-11-21,,Inactive,687.33
REC103526,MCH6200,"Kapadia, Bail and Badal",4131,Transportation,Private Limited,Chennai,Tamil Nadu,2023-12-09,,Active,1183.13
REC103527,MCH3328,Yadav and Sons,4814,Telecom,Partnership,Lucknow,Uttar Pradesh,2023-04-20,FIFX0642566792123,Active,1324.81
REC103528,MCH5631,"Bhattacharyya, Behl and Barad",5699,Apparel,Sole Proprietor,Bengaluru,Karnataka,2025-08-30,XXXX1656,Active,857.0
REC103529,MCH9430,"Shetty, Pau and Chhabra",4814,Telecom,Partnership,Pune,Maharashtra,2023-10-31,,Active,927.24
REC103530,MCH4211,Amble-Saha,5411,Grocery Store,Sole Proprietor,Delhi,Delhi,2023-06-27,,Active,525.0
REC103531,MCH8076,Seshadri LLC,5942,Books & Stationery,Partnership,Jaipur,Rajasthan,2025-02-21,,Inactive,4406.44
REC103532,MCH6366,"Hora, Edwin and Zacharia",4814,Telecom,Sole Proprietor,Ludhiana,Punjab,2025-03-29,8367872742,Active,780.59
REC103533,MCH3637,Pai-Parikh,5812,Restaurant,Sole Proprietor,Hyderabad,Telangana,2024-06-26,,Active,3420.81
REC103534,MCH8446,Kuruvilla Group,5999,Miscellaneous Retail,Sole Proprietor,Chennai,Tamil Nadu,2025-07-07,,Active,979.24
REC103535,MCH1454,Mishra-Batra,5999,Miscellaneous Retail,Sole Proprietor,Hyderabad,Telangana,2025-12-02,ARMV5646544388660,Active,163.44
REC103536,MCH8038,"Sane, Bir and Singhal",5311,Department Store,Individual,Amritsar,Punjab,,,Inactive,1346.16
REC103537,MCH7919,"Dugar, Buch and Bhatti",5812,Restaurant,Private Limited,Hyderabad,Telangana,2023-11-17,,Active,3138.05
REC103538,MCH1968,Shroff-Mani,5411,Grocery Store,Partnership,Mumbai,Maharashtra,2024-04-10,FIQR5425866491953,Active,1674.0
REC103539,MCH7955,"Andra, Oommen and Salvi",5699,Apparel,Partnership,Amritsar,Punjab,2023-02-02,XXXX5039,Active,
REC103540,MCH4102,Dass LLC,5912,Pharmacy,Partnership,Kolkata,West Bengal,2026-02-19,XXXX9287,Active,375.32
REC103541,MCH9153,Amble and Sons,4131,Transportation,Sole Proprietor,Amritsar,Punjab,2025-04-11,RQJV0029687316825,Active,
REC103542,MCH2724,Saha Group,5311,Department Store,Individual,Jaipur,Rajasthan,2026-02-09,LOPJ0201883436603,Inactive,
REC103543,MCH2237,Chatterjee-Din,4814,Telecom,Sole Proprietor,Lucknow,Uttar Pradesh,2023-01-23,4350832934,Active,
REC103544,MCH6630,"Kalla, Vyas and Lanka",5942,Books & Stationery,Sole Proprietor,Jaipur,Rajasthan,,,Active,257.87
REC103545,MCH3512,"Bhatti, Khosla and Chhabra",4814,Telecom,Private Limited,Amritsar,Punjab,2023-05-04,,Active,1112.0
REC103546,MCH2196,Badal-Ghosh,4131,Transportation,Individual,Delhi,Delhi,2024-04-07,XXXX7232,Active,188.84
REC103547,MCH4340,"Nadig, Kothari and Khalsa",7011,Hotel/Lodging,Partnership,Mumbai,Maharashtra,,,Active,1756.35
REC103548,MCH5546,"Brar, Rajan and Bhat",4814,Telecom,Private Limited,Bengaluru,Karnataka,2024-10-16,,Active,843.23
REC103549,MCH6998,Jani-Nayak,5311,Department Store,Individual,Delhi,Delhi,2026-01-27,,Active,3349.13
REC103550,MCH6746,"Tank, Chanda and Kothari",5411,Grocery Store,Private Limited,Ludhiana,Punjab,2024-02-04,2882499145,Active,2445.51
REC103551,MCH6730,"Babu, Sarma and Setty",5912,Pharmacy,Partnership,Lucknow,Uttar Pradesh,2023-10-28,XXXX4738,Active,1118.53
REC103552,MCH8982,Deo-Nath,5812,Restaurant,Private Limited,Amritsar,Punjab,2023-07-18,,Active,1840.43
REC103553,MCH8725,Ganesan Inc,5411,Grocery Store,Private Limited,Jalandhar,Punjab,2023-02-24,,Inactive,
REC103554,MCH9946,Jain LLC,5912,Pharmacy,Partnership,Pune,Maharashtra,2024-12-10,WESP3308956963595,Active,1421.0
REC103555,MCH9406,Goyal-Bhakta,5912,Pharmacy,Individual,Delhi,Delhi,2023-11-20,,Active,280.93
REC103556,MCH6520,Manda-Shah,5912,Pharmacy,Individual,Kolkata,West Bengal,2024-08-01,,Active,1457.02
REC103557,MCH1959,"Barad, Bala and Chad",5999,Miscellaneous Retail,Individual,Pune,Maharashtra,2025-10-12,,Active,578.42
REC103558,MCH1388,"Kala, Kunda and Pandit",5912,Pharmacy,Sole Proprietor,Bengaluru,Karnataka,2025-07-22,PZDL0297294331143,Active,3155.43
REC103559,MCH6155,"Varghese, Mahal and Nadkarni",5812,Restaurant,Private Limited,Jaipur,Rajasthan,2024-07-20,MGRT6859674527943,Active,
REC103560,MCH9459,Batta-Handa,4131,Transportation,Partnership,Hyderabad,Telangana,2025-06-03,,Active,11281.97
REC103561,MCH7735,Nanda PLC,5912,Pharmacy,Individual,Kolkata,West Bengal,,4101693364,Active,763.99
REC103562,MCH9609,Saran-Iyengar,5812,Restaurant,Sole Proprietor,Bengaluru,Karnataka,2023-11-14,,Active,3223.75
REC103563,MCH6450,Mishra PLC,5411,Grocery Store,Individual,Chennai,Tamil Nadu,2024-04-02,,Inactive,
REC103564,MCH8365,Banik PLC,5999,Miscellaneous Retail,Private Limited,Jalandhar,Punjab,2024-01-11,XXXX2609,Active,3523.0
REC103565,MCH1756,Ben and Sons,5999,Miscellaneous Retail,Private Limited,Hyderabad,Telangana,2023-08-02,XXXX4519,Active,1706.9
REC103566,MCH2092,"Dubey, Tara and Thaker",4131,Transportation,Individual,Kolkata,West Bengal,2023-11-09,6682311847,Active,1262.97
REC103567,MCH9067,Korpal-Som,4814,Telecom,Private Limited,Amritsar,Punjab,2024-10-04,5383470268,Inactive,1246.81
REC103568,MCH1751,"Keer, Dara and Gour",5942,Books & Stationery,Individual,Ludhiana,Punjab,2023-06-29,,Suspended,1719.3
REC103569,MCH8437,Sinha LLC,7011,Hotel/Lodging,Sole Proprietor,Kolkata,West Bengal,2025-12-04,,Inactive,761.27
REC103570,MCH3541,"Srivastava, Tella and Konda",4814,Telecom,Private Limited,Delhi,Delhi,2024-10-31,XXXX6960,Active,2341.43
REC103571,MCH8777,Kibe PLC,7011,Hotel/Lodging,Partnership,Mumbai,Maharashtra,2023-06-16,3399976956,Inactive,1945.67
REC103572,MCH1806,Dugar-Rege,5912,Pharmacy,Private Limited,Delhi,Delhi,,7841679256,Suspended,1498.0
REC103573,MCH8692,"Dubey, Nair and Bobal",5812,Restaurant,Sole Proprietor,Ludhiana,Punjab,2023-04-17,9956125917,Active,2839.54
REC103574,MCH9009,Badami-Sani,5411,Grocery Store,Individual,Mumbai,Maharashtra,2024-03-31,XXXX8465,Active,1732.46
REC103575,MCH9975,Nadkarni-Sane,5999,Miscellaneous Retail,Sole Proprietor,Delhi,Delhi,2025-08-02,XXXX7415,Suspended,4465.19
REC103576,MCH6473,Tata Group,5812,Restaurant,Private Limited,Lucknow,Uttar Pradesh,2023-04-09,3128582685,Suspended,2924.69
REC103577,MCH2915,"Vohra, Pathak and Bumb",5912,Pharmacy,Individual,Kolkata,West Bengal,2025-09-06,,Active,459.58
REC103578,MCH1782,Kari PLC,5411,Grocery Store,Sole Proprietor,Mumbai,Maharashtra,2024-06-26,,Active,
REC103579,MCH3487,Soni and Sons,5912,Pharmacy,Sole Proprietor,Lucknow,Uttar Pradesh,2023-05-16,XXXX5287,Active,1671.71
REC103580,MCH5423,"Chanda, Mallick and Butala",5311,Department Store,Sole Proprietor,Jaipur,Rajasthan,2024-08-25,XXXX3345,Active,458.56
REC103581,MCH4431,"Wali, Zachariah and Toor",5411,Grocery Store,Sole Proprietor,Mumbai,Maharashtra,2023-05-13,,Blocked,3595.68
REC103582,MCH5565,Chatterjee and Sons,5411,Grocery Store,Sole Proprietor,Pune,Maharashtra,2025-12-11,NMWT6772454974745,Active,1083.09
REC103583,MCH7273,Keer and Sons,7011,Hotel/Lodging,Private Limited,Chennai,Tamil Nadu,2024-08-24,,Active,3146.24
REC103584,MCH2133,Bose-Saraf,5999,Miscellaneous Retail,Sole Proprietor,Mumbai,Maharashtra,2024-09-19,6035698626,Suspended,
REC103585,MCH9278,Oza-Gera,4131,Transportation,Partnership,Mumbai,Maharashtra,2024-04-20,,Active,13241.0
REC103586,MCH7204,Thaman Ltd,5942,Books & Stationery,Individual,Jalandhar,Punjab,2023-09-05,,Active,937.0
REC103587,MCH6107,"Bhattacharyya, Narayanan and Samra",5812,Restaurant,Partnership,Pune,Maharashtra,2025-02-21,,Active,1215.85
REC103588,MCH6541,"Mahal, Panchal and Doshi",5912,Pharmacy,Individual,Mumbai,Maharashtra,2024-06-12,XXXX5174,Active,307.0
REC103589,MCH6607,Bedi-Bhandari,5812,Restaurant,Sole Proprietor,Ludhiana,Punjab,2023-12-30,,Active,1203.0
REC103590,MCH3281,Thakur-Gade,5912,Pharmacy,Sole Proprietor,Delhi,Delhi,,XXXX4216,Closed,432.42
REC103591,MCH6843,Gupta Group,5942,Books & Stationery,Sole Proprietor,Jaipur,Rajasthan,,WRES2664733004628,Active,825.48
REC103592,MCH3093,Keer Inc,4814,Telecom,Individual,Jalandhar,Punjab,,5623610175,Inactive,
REC103593,MCH8879,Raju and Sons,5912,Pharmacy,Sole Proprietor,Lucknow,Uttar Pradesh,2023-08-30,,Active,906.0
REC103594,MCH4994,"Uppal, Bawa and Gera",5812,Restaurant,Sole Proprietor,Delhi,Delhi,2023-04-21,,Active,1710.0
REC103595,MCH4322,Patla PLC,4814,Telecom,Private Limited,Pune,Maharashtra,2025-10-17,XXXX9948,Active,274.0
REC103596,MCH1865,Chandra-Pandey,5942,Books & Stationery,Individual,Pune,Maharashtra,2025-11-15,,Active,3847.74
REC103597,MCH6213,Sangha LLC,5999,Miscellaneous Retail,Private Limited,Delhi,Delhi,2025-12-03,,Active,722.0
REC103598,MCH5518,Bhalla-Chaudhuri,5812,Restaurant,Individual,Lucknow,Uttar Pradesh,2025-04-19,,Active,1038.42
REC103599,MCH5484,Vasa PLC,7011,Hotel/Lodging,Individual,Lucknow,Uttar Pradesh,2023-06-01,KFFT4078081558704,Active,
REC103600,MCH1591,Ramaswamy-Babu,5311,Department Store,Partnership,Amritsar,Punjab,2024-04-18,,Active,1638.46
REC103601,MCH4273,Bava Group,5999,Miscellaneous Retail,Private Limited,Ludhiana,Punjab,2024-12-28,OCKK9490643242644,Inactive,2773.64
REC103602,MCH4101,"Sani, Ben and Subramaniam",5311,Department Store,Private Limited,Pune,Maharashtra,2025-10-20,XXXX9217,Active,1377.51
REC103603,MCH6102,"Hayre, Peri and Sura",7011,Hotel/Lodging,Private Limited,Ludhiana,Punjab,2024-01-26,FLWX5559304020457,Active,
REC103604,MCH5160,Subramanian Inc,7011,Hotel/Lodging,Partnership,Amritsar,Punjab,2025-11-17,,Active,1435.76
REC103605,MCH1101,Seshadri-Rajagopalan,4814,Telecom,Individual,Kolkata,West Bengal,2023-06-28,,Inactive,3516.26
REC103606,MCH7517,"Banik, Kamdar and Dada",5699,Apparel,Individual,Amritsar,Punjab,2025-07-20,YYXV9001319720217,Active,2046.69
REC103607,MCH6187,"Shanker, Sastry and Rattan",4131,Transportation,Individual,Delhi,Delhi,2025-11-17,,Active,327.19
REC103608,MCH8614,Singhal Group,5912,Pharmacy,Sole Proprietor,Bengaluru,Karnataka,2025-03-27,XXXX4582,Active,4570.35
REC103609,MCH6390,Barman PLC,5912,Pharmacy,Individual,Kolkata,West Bengal,2023-11-24,XXXX9714,Active,
REC103610,MCH4835,Hari Inc,5912,Pharmacy,Individual,Hyderabad,Telangana,2024-06-10,XXXX3222,Active,348.86
REC103611,MCH2731,Krishna-Kumar,5311,Department Store,Private Limited,Ludhiana,Punjab,2025-12-18,XXXX8549,Active,1031.53
REC103612,MCH5040,Lala-Pandit,5411,Grocery Store,Individual,Kolkata,West Bengal,,,Active,709.71
REC103613,MCH4086,"Kannan, Varghese and Lalla",5311,Department Store,Private Limited,Mumbai,Maharashtra,2024-12-08,0493830742,Active,1459.96
REC103614,MCH1033,Sidhu and Sons,4814,Telecom,Individual,Jalandhar,Punjab,2023-09-11,WXKC0706100279623,Active,1871.48
REC103615,MCH6360,"Desai, Shroff and Goel",7011,Hotel/Lodging,Private Limited,Jalandhar,Punjab,2025-11-11,7990572488,Inactive,635.23
REC103616,MCH7514,Ahuja-Bobal,5311,Department Store,Sole Proprietor,Lucknow,Uttar Pradesh,2024-04-19,,Active,1943.52
REC103617,MCH1193,"Padmanabhan, Sekhon and Dhawan",5812,Restaurant,Partnership,Lucknow,Uttar Pradesh,2025-01-16,,Active,1712.05
REC103618,MCH1154,"Oommen, Tata and Randhawa",7011,Hotel/Lodging,Partnership,Kolkata,West Bengal,2025-04-18,RBFJ6015227406897,Active,655.3
REC103619,MCH6256,Manda Inc,5912,Pharmacy,Partnership,Ludhiana,Punjab,2024-09-27,,Active,574.96
REC103620,MCH8337,Padmanabhan-Nanda,5999,Miscellaneous Retail,Individual,Bengaluru,Karnataka,2024-08-20,OIGZ3615629643358,Active,694.67
REC103621,MCH9797,"Basu, Kota and Hora",7011,Hotel/Lodging,Individual,Jaipur,Rajasthan,,,Active,3455.43
REC103622,MCH8939,"Dhawan, Kamdar and Dalal",5812,Restaurant,Individual,Bengaluru,Karnataka,2023-01-06,0807622113,Active,729.0
REC103623,MCH6112,Luthra-Grover,5942,Books & Stationery,Partnership,Jaipur,Rajasthan,2024-06-22,,Active,1366.0
REC103624,MCH8308,"Ganguly, Raj and Keer",4814,Telecom,Individual,Amritsar,Punjab,2023-04-02,5508076719,Active,3204.8
REC103625,MCH6493,"Subramaniam, Prashad and Parmer",4131,Transportation,Sole Proprietor,Mumbai,Maharashtra,2025-04-13,XXXX8820,Inactive,
REC103626,MCH2825,Kulkarni Inc,4814,Telecom,Individual,Ludhiana,Punjab,2023-07-18,QGWN3520325181186,Active,1291.01
REC103627,MCH2404,Mutti-Seshadri,5411,Grocery Store,Individual,Ludhiana,Punjab,2026-01-13,,Active,233.4
REC103628,MCH7912,Som-Mistry,5999,Miscellaneous Retail,Partnership,Jaipur,Rajasthan,2025-08-29,,Active,
REC103629,MCH4674,Sachar-Loke,5699,Apparel,Private Limited,Jalandhar,Punjab,,,Active,1222.52
REC103630,MCH3705,Vig Ltd,5942,Books & Stationery,Individual,Chennai,Tamil Nadu,,,Active,1102.78
REC103631,MCH3637,"Lalla, Deep and Sama",5699,Apparel,Individual,Pune,Maharashtra,2023-05-27,GKWZ9818461335290,Active,560.03
REC103632,MCH8553,Kumar and Sons,5411,Grocery Store,Partnership,Jalandhar,Punjab,2025-11-15,,Active,1412.27
REC103633,MCH1071,Shankar Group,7011,Hotel/Lodging,Individual,Mumbai,Maharashtra,2024-06-23,6765564160,Active,
REC103634,MCH7862,Pandit-Ratti,5912,Pharmacy,Individual,Amritsar,Punjab,2023-04-23,,Active,558.23
REC103635,MCH7965,Magar-Kant,5311,Department Store,Sole Proprietor,Pune,Maharashtra,2024-05-13,XXXX3832,Active,567.32
REC103636,MCH3269,Kara-Ramaswamy,5812,Restaurant,Partnership,Pune,Maharashtra,2023-12-07,,Active,1481.0
REC103637,MCH2501,Ravel Inc,5912,Pharmacy,Partnership,Ludhiana,Punjab,2024-08-13,XXXX9432,Active,2494.94
REC103638,MCH5502,Kaul-Nayar,5912,Pharmacy,Sole Proprietor,Chennai,Tamil Nadu,2024-10-18,0267393457,Active,716.0
REC103639,MCH3983,Behl-Viswanathan,5411,Grocery Store,Partnership,Ludhiana,Punjab,2024-04-23,PHDB4189535389714,Active,1037.83
REC103640,MCH3610,Khanna-Goswami,4814,Telecom,Sole Proprietor,Amritsar,Punjab,2023-07-11,,Active,940.6
REC103641,MCH8607,Sachdeva-Dutta,4814,Telecom,Partnership,Jalandhar,Punjab,2026-02-16,HBCE1328673504211,Active,699.07
REC103642,MCH7900,Lala-Kashyap,5912,Pharmacy,Individual,Chennai,Tamil Nadu,2024-06-01,DYCG4683635893934,Active,1298.0
REC103643,MCH3259,Bajaj-Mann,4131,Transportation,Individual,Amritsar,Punjab,2024-05-09,VUFB9274060732272,Active,426.0
REC103644,MCH1697,Sodhi-Ramakrishnan,4814,Telecom,Private Limited,Lucknow,Uttar Pradesh,2023-04-13,QYQC0323724202438,Suspended,1234.06
REC103645,MCH5825,Bhardwaj-Sachdeva,5942,Books & Stationery,Partnership,Bengaluru,Karnataka,2024-05-17,,Active,
REC103646,MCH8159,"Gade, Gala and Bhatti",5812,Restaurant,Individual,Jaipur,Rajasthan,2024-01-31,,Active,1186.29
REC103647,MCH9193,Ramachandran-Rao,5699,Apparel,Individual,Bengaluru,Karnataka,2024-04-07,XXXX3147,Active,1693.53
