record_id,user_id,full_name,pan,aadhaar,date_of_birth,city,state,monthly_income,occupation,signup_timestamp,kyc_status,risk_segment
REC118375,USR72999,Balveer Grover,AMFZU9391M,924747142011,1993-03-22,Lucknow,Uttar Pradesh,73565.0,Unemployed,2025-12-12 00:00:00,Verified,Low
REC118376,USR93488,Warda Gandhi,ZZNBE5070B,599602357363,1978-05-24,Hyderabad,Telangana,,Retired,2024-03-11 00:00:00,Verified,Low
REC118377,USR82259,Raagini Bhagat,KLEET8677J,042218900703,2007-02-21,Pune,Maharashtra,28985.0,Salaried,2026-03-21 00:00:00,Verified,Low
REC118378,USR44062,Nathan G011a,RYSXY5194Y,131966848557,1989-08-15,Lucknow,Uttar Pradesh,45871.0,Student,2025-04-10 00:00:00,Verified,High
REC118379,USR56409,Yug Pall,JXHGU9672Y,,,Mumbai,Maharashtra,58900.0,Salaried,2025-09-29 00:00:00,Verified,Low
REC118380,USR17615,Urvi Chatterjee,FIFUS2368N,822169879448,2003-11-10,Jaipur,Rajasthan,68362.0,Farmer,2025-05-15 00:00:00,Under Review,High
REC118381,USR36758,Yashodhara Kale,RMKMY8619T,903548006520,1975-04-01,Kolkata,West Bengal,14171.0,Student,2026-01-07 00:00:00,Rejected,Low
REC118382,USR51679,Ganga Mody,LEDHD3287C,480617374999,1965-12-15,Bengaluru,Karnataka,27978.0,Salaried,2025-08-28 00:00:00,Verified,Low
REC118383,USR58015,Omisha Sarkar,UUNBN1723P,,1963-01-25,Amritsar,Punjab,,Freelancer,2024-11-29 00:00:00,Verified,Low
REC118384,USR38089,Aadhya Badami,VWREW2361G,037496066467,1996-04-11,Bengaluru,Karnataka,,Business Owner,2025-10-21 00:00:00,Pending,Medium
REC118385,USR32111,Ayaan Samra,ZCFZX5798J,186900653785,1962-06-14,Jaipur,Rajasthan,55530.0,Farmer,2026-01-10 18:59:55,Verified,Low
REC118386,USR48828,Aradhana Pingle,UTUBH9475O,789577836273,1963-09-06,Ludhiana,Punjab,28376.0,Student,2024-04-13 20:56:42,Verified,Low
REC118387,USR57872,Chandran Setty,NBEJU3999B,398667870453,1965-12-08,Chennai,Tamil Nadu,,Student,2024-05-12 20:18:50,Verified,Low
REC118388,USR47238,Yashvi Amble,GBEUK9859D,787723584620,2003-04-25,Delhi,Delhi,15699.0,Unemployed,2025-03-18 21:31:34,Verified,Low
REC118389,USR65592,Girish Bhandari,XMBHL0893F,727637293653,1975-01-06,Jaipur,Rajasthan,33779.0,Salaried,2025-01-28 04:34:33,Verified,Medium
REC118390,USR17083,Rayaan Apte,YSLKA0073Z,XXXX-XXXX-5554,1994-09-12,Delhi,Delhi,53482.0,Business Owner,2024-08-19 08:04:00,Verified,Low
REC118391,USR49568,Prisha More,KQKNG6512R,525803772859,2000-12-05,Mumbai,Maharashtra,15973.0,Salaried,2025-02-28 00:00:00,Verified,Low
REC118392,USR61849,Champak Sani,HYCCT8971Z,844064585335,1987-10-26,Bengaluru,Karnataka,18042.0,Self Employed,2025-01-19 17:37:00,Verified,High
REC118393,USR21925,Atharv Rao,FXMEF6138F,263863556187,1989-03-13,Jalandhar,Punjab,16288.0,Unemployed,2024-01-04 00:00:00,Verified,Low
REC118394,USR52880,Anthony Sahni,LVAMS2539O,106906661718,1967-05-05,Amritsar,Punjab,,Unemployed,,Pending,Low
REC118395,USR99680,Samuel Chad,LTHKE2597D,727494244173,,Mumbai,Maharashtra,,Farmer,2025-08-20 00:00:00,Failed,Unknown
REC118396,USR98967,Prisha Bassi,WKEYO8498N,142500783857,1981-09-10,Amritsar,Punjab,,Self Employed,2024-08-24 00:00:00,Verified,High
REC118397,USR51833,Samuel Sundaram,FCPLM7495L,XXXX-XXXX-1122,1988-10-04,Chennai,Tamil Nadu,20010.0,Salaried,2025-04-03 20:48:44,Verified,High
REC118398,USR32291,Samuel Dash,DAKCF0399K,690654216956,2006-01-24,Ludhiana,Punjab,20000.0,Retired,2025-08-30 00:00:00,Pending,Unknown
REC118399,USR85826,Dalaja Mani,XQHWV1031E,414946743423,1991-05-22,Mumbai,Maharashtra,38119.0,Retired,2024-08-14 08:23:52,Verified,Low
REC118400,USR52116,Jagvi Jain,UIDGQ6355T,371009595762,1980-09-17,Lucknow,Uttar Pradesh,56951.0,Business Owner,2024-12-05 02:03:06,Verified,Low
REC118401,USR94074,Bakhshi Purohit,ARNPW1653J,568230952835,1985-11-02,Mumbai,Maharashtra,14437.0,Farmer,2024-05-05 00:00:00,Verified,Low
REC118402,USR22098,Charan Ravel,WUVCQ1208O,355965389064,1964-05-31,Ludhiana,Punjab,12106.0,Salaried,2024-03-25 09:10:16,Verified,Low
REC118403,USR11657,Bachittar Parsa,NBDWB5623E,840614298048,1997-12-14,Lucknow,Uttar Pradesh,14168.0,Gig Worker,2025-06-02 20:44:43,Verified,Low
REC118404,USR82439,Jack Tandon,OIAKT4480W,338541991790,1968-10-07,Chennai,Tamil Nadu,71255.0,Salaried,2025-05-22 14:28:27,Verified,Low
REC118405,USR51372,Chandran Dugar,XRPPE3836M,550791646904,2004-03-31,Mumbai,Maharashtra,18345.0,Unemployed,2025-04-16 05:00:00,Verified,Low
REC118406,USR90557,Adya Sen,JURGM9328K,506704173201,1966-06-16,Jalandhar,Punjab,15806.0,Self Employed,2025-01-09 07:03:00,Pending,Medium
REC118407,USR31793,David Mitter,HBPJW5973F,,1988-04-09,Amritsar,Punjab,,Self Employed,2025-08-11 00:00:00,Pending,Low
REC118408,USR88252,Yasti Amble,IUAJF6409C,,1979-04-23,Jaipur,Rajasthan,,Freelancer,2024-11-18 00:00:00,Verified,Low
REC118409,USR44384,Ekbal Grover,MJRIG0909K,271698254283,1976-05-26,Jalandhar,Punjab,,Unemployed,2024-06-22 00:00:00,Verified,Low
REC118410,USR33760,Azad Mannan,UHRBE8687L,900173955630,1975-07-12,Pune,Maharashtra,23629.0,Retired,2026-02-08 00:00:00,Verified,Low
REC118411,USR89825,Vinaya Babu,FXYPX1834X,835950313033,1988-09-13,Jalandhar,Punjab,16164.0,Gig Worker,2025-12-12 00:00:00,Verified,Low
REC118412,USR49556,Priya Rama,,,1965-09-03,Chennai,Tamil Nadu,27200.0,Self Employed,2025-07-02 00:00:00,Pending,Medium
REC118413,USR23662,Wakeeta Gole,,,2006-12-30,Mumbai,Maharashtra,66714.0,Student,2024-04-10 00:00:00,Verified,Low
REC118414,USR52496,Rehaan Mahal,CVSCZ7031O,XXXX-XXXX-4532,1977-02-22,Jaipur,Rajasthan,77953.0,Business Owner,2025-04-16 07:09:24,Verified,Low
REC118415,USR55540,Orinder Dara,XEUQQ0834L,852268107048,1977-05-23,Chennai,Tamil Nadu,20200.0,Freelancer,,Verified,Unknown
REC118416,USR83950,Harita Saxena,QVHIC2363M,XXXX-XXXX-2140,1984-09-22,Chennai,Tamil Nadu,44032.0,Freelancer,2025-04-06 00:00:00,Verified,Medium
REC118417,USR81572,Logan Wable,RKTZM3223G,XXXX-XXXX-6611,,Pune,Maharashtra,,Retired,2024-09-08 00:00:00,Verified,Medium
REC118418,USR93926,Harini Vohra,DHXYD9703D,450849205056,1974-04-18,Amritsar,Punjab,28630.0,Gig Worker,2024-04-20 00:00:00,Rejected,Medium
REC118419,USR72407,Yadavi Ravi,VRPHA4711J,741119324580,1966-04-02,Hyderabad,Telangana,36435.0,Self Employed,2025-04-18 00:00:00,In Progress,Low
REC118420,USR25194,Sara Bava,JUNUX4474G,402751733515,1968-11-28,Amritsar,Punjab,58180.0,Gig Worker,2026-02-15 08:00:00,Verified,Low
REC118421,USR96516,Amaira Kapoor,MYTNR0836W,318115395455,2001-12-22,Jalandhar,Punjab,29976.0,Self Employed,2024-06-10 04:19:00,Verified,Medium
REC118422,USR23796,Gautam Gade,WXKIL3469D,671702726117,1971-12-31,Ludhiana,Punjab,36600.0,Retired,2026-01-13 00:00:00,Verified,Low
REC118423,USR14849,Neelima Sankaran,RGRQE1482N,684984396737,2001-09-09,Delhi,Delhi,41549.0,Freelancer,2024-08-20 00:00:00,Verified,Medium
REC118424,USR51400,Radha Taneja,NNHVP4190O,,1986-07-19,Bengaluru,Karnataka,15197.0,Gig Worker,2024-02-17 00:00:00,Verified,Low
REC118425,USR75660,Nirja Lala,HLHUH2274C,195351072694,1998-01-05,Ludhiana,Punjab,,Student,2026-01-22 00:00:00,Verified,Low
REC118426,USR15740,Ikshita Anand,,,1978-01-03,Amritsar,Punjab,25700.0,Unemployed,2026-01-22 13:55:33,Verified,High
REC118427,USR45592,Dalbir Saha,HBTQJ4902H,099425156958,2002-10-06,Pune,Maharashtra,,Unemployed,2024-12-02 09:32:57,Rejected,Medium
REC118428,USR29160,Harita Koshy,JDMQQ4126K,706076079999,1969-09-18,Kolkata,West Bengal,27729.0,Retired,2026-01-22 00:00:00,Verified,Low
REC118429,USR38015,Jacob Vala,,840256528793,2000-07-11,Jalandhar,Punjab,56431.0,Farmer,2025-12-23 00:00:00,Verified,Low
REC118430,USR67924,Darpan Bir,UHMCE0204D,835991322078,2005-10-23,Pune,Maharashtra,19600.0,Gig Worker,2025-07-12 00:00:00,Verified,Low
REC118431,USR81871,Vincent Brar,,676944752119,,Jaipur,Rajasthan,38025.0,Student,2025-07-03 00:00:00,Verified,Low
REC118432,USR18224,Abhimanyu Prabhakar,VYQYU0693E,290800008072,,Jalandhar,Punjab,16203.0,Retired,2025-02-16 00:00:00,Rejected,Low
REC118433,USR17770,Varenya Soni,CUEJS5378B,374541928121,,Jalandhar,Punjab,,Retired,2025-06-13 00:00:00,Verified,Low
REC118434,USR95413,Radhika Biswas,PTZKY3694J,784039649690,2000-02-13,Chennai,Tamil Nadu,12245.0,Farmer,,Pending,Medium
REC118435,USR14154,Ridhi Palla,YQPLV1311M,951966408081,1965-05-24,Amritsar,Punjab,15090.0,Unemployed,2024-05-14 08:51:48,Pending,Medium
REC118436,USR67132,Oeshi Gupta,NQEJP0322Q,195029362122,1986-01-29,Jaipur,Rajasthan,47182.0,Retired,2024-11-24 00:00:00,Verified,Low
REC118437,USR82457,Robert Butala,TWYGF3893H,892164643819,1963-11-03,Pune,Maharashtra,33700.0,Student,2025-11-07 00:00:00,Verified,Medium
REC118438,USR31543,Ishaan Naik,,471346717392,1979-07-03,Amritsar,Punjab,46794.0,Freelancer,2024-03-01 00:00:00,Verified,Low
REC118439,USR56957,Priya Deshmukh,LYUJZ2028M,714213637093,1994-05-19,Kolkata,West Bengal,28729.0,Retired,2024-03-10 11:08:32,Verified,Medium
REC118440,USR66948,Xavier Sangha,ERXUZ9678B,689181327000,2002-07-19,Jaipur,Rajasthan,15429.0,Business Owner,2025-05-07 00:00:00,Verified,High
REC118441,USR38208,Widisha Bose,OMEWD5637V,467746210246,1977-06-27,Pune,Maharashtra,20104.0,Student,2025-02-27 00:00:00,Verified,Low
REC118442,USR68155,Mahika Dixit,ZMPRV4058L,704662039839,1988-08-29,Pune,Maharashtra,40077.0,Gig Worker,2024-08-21 00:00:00,Under Review,Low
REC118443,USR23074,Garima Chada,JHJTA3524N,570519948093,1975-11-18,Mumbai,Maharashtra,14881.0,Business Owner,,Verified,Medium
REC118444,USR48387,Xalak Vohra,MPUII6840E,XXXX-XXXX-1932,1963-09-28,Lucknow,Uttar Pradesh,42312.0,Salaried,2025-01-10 00:00:00,Verified,Low
REC118445,USR71881,Bhavika Sunder,PVHUR1765W,853802977883,2007-04-08,Chennai,Tamil Nadu,47742.0,Retired,,In Progress,Low
REC118446,USR30355,Aadhya Dugar,SEEWW8020L,211621579920,1961-12-07,Bengaluru,Karnataka,13046.0,Unemployed,2025-09-21 00:00:00,Verified,Medium
REC118447,USR36677,Sachi Bassi,,635011833347,1988-10-01,Lucknow,Uttar Pradesh,52860.0,Salaried,,Pending,Low
REC118448,USR96764,Shivansh Roy,WKXDN0687S,631183487525,1980-07-21,Ludhiana,Punjab,10379.0,Student,2025-03-02 00:00:00,Verified,Medium
REC118449,USR36296,Warhi Patel,DYIKQ3537S,652075545560,1997-10-29,Hyderabad,Telangana,16189.0,Business Owner,2025-02-26 00:00:00,Rejected,Low
REC118450,USR83599,Balendra Nagy,AQOXI9532G,709434659523,,Amritsar,Punjab,135929.0,Freelancer,2025-12-05 00:00:00,Verified,Low
REC118451,USR25843,Barkha Garde,,030806555574,1991-03-24,Delhi,Delhi,10708.0,Business Owner,2024-03-01 00:00:00,Verified,High
REC118452,USR15202,Divya Agarwal,HJTHB2946X,625484993304,1969-02-08,Hyderabad,Telangana,24335.0,Salaried,2024-05-20 16:09:00,Verified,High
REC118453,USR63022,Indira Rama,LVHAC7863Z,278263344246,,Mumbai,Maharashtra,,Self Employed,2025-04-28 00:00:00,Pending,Unknown
REC118454,USR20873,Advika Vasa,RKBAJ7249V,993821821453,2000-07-27,Bengaluru,Karnataka,,Gig Worker,2025-02-23 00:00:00,Verified,High
REC118455,USR99989,Aachal Mahajan,JJTZR6517E,299209196164,1989-04-29,Bengaluru,Karnataka,27392.0,Unemployed,2025-03-20 00:00:00,Verified,Low
REC118456,USR16992,Vedant Mani,,503765546040,1988-08-05,Chennai,Tamil Nadu,45600.0,Retired,2024-02-28 00:00:00,Verified,Low
REC118457,USR39678,Faris Ka1a,,043279444231,1982-12-26,Kolkata,West Bengal,,Student,2025-10-10 10:14:00,Pending,Low
REC118458,USR64462,Hema Dutta,YPUNU1297B,568739110795,2007-01-11,Chennai,Tamil Nadu,57225.0,Self Employed,2024-06-28 10:41:37,Verified,Low
REC118459,USR10310,Alka Batta,STKWA9193W,715244631932,1961-05-07,Jaipur,Rajasthan,,Salaried,2025-11-13 00:00:00,Verified,Medium
REC118460,USR36688,Oviya Arya,AXHKM6648L,XXXX-XXXX-5997,1996-10-22,Lucknow,Uttar Pradesh,37081.0,Self Employed,,Verified,Low
REC118461,USR36707,Chaaya Mittal,KRUAK0518Q,,1968-12-26,Hyderabad,Telangana,10800.0,Self Employed,2024-04-26 08:14:00,Verified,Low
REC118462,USR95113,Gaurangi Mohan,KIFBT7503Y,527491086719,1979-06-09,Jaipur,Rajasthan,,Student,2025-02-01 15:18:35,Verified,Low
REC118463,USR17436,Bachittar Mital,IYUTB8809F,127368561715,2002-01-07,Ludhiana,Punjab,32190.0,Freelancer,2025-07-07 00:00:00,Verified,Medium
REC118464,USR14094,Janya Chowdhury,RFOWC2582L,146461021371,1965-04-06,Mumbai,Maharashtra,28754.0,Farmer,2024-12-02 14:31:01,Failed,High
REC118465,USR26878,Quincy Master,LNLPE9246J,XXXX-XXXX-3852,1968-09-23,Kolkata,West Bengal,,Retired,2024-11-10 09:59:48,Verified,Medium
REC118466,USR82013,Dayita Buch,XPIES4250S,,1972-08-06,Mumbai,Maharashtra,13800.0,Business Owner,2024-05-13 00:00:00,Verified,Low
REC118467,USR75003,Yagnesh Devan,HHVAJ0667C,960219065397,1966-10-14,Jalandhar,Punjab,,Self Employed,2026-01-13 00:00:00,Rejected,Low
REC118468,USR95215,Idika Sama,LWIWR7278Y,161891514511,1987-09-22,Delhi,Delhi,,Unemployed,2025-08-08 00:00:00,Verified,Medium
REC118469,USR38124,Lila Andra,EQCTA9614T,234388356800,1999-02-21,Ludhiana,Punjab,33089.0,Self Employed,2024-12-14 00:00:00,Verified,Low
REC118470,USR95623,Kamya Purohit,UCKLY5864N,445927846988,1992-07-06,Lucknow,Uttar Pradesh,17660.0,Self Employed,2024-03-20 19:37:21,Verified,Low
REC118471,USR23580,Gayathri Srinivasan,GDRXC2995I,758657646793,1976-06-03,Chennai,Tamil Nadu,20814.0,Retired,2025-05-13 00:00:00,Verified,Low
REC118472,USR36960,Dayita Char,TKLFV6147I,942630372991,1974-05-22,Ludhiana,Punjab,9937.0,Salaried,2025-07-13 00:00:00,Verified,Low
REC118473,USR27253,Vrishti Ram,ULAXL8384J,,1981-02-15,Bengaluru,Karnataka,94061.0,Salaried,2025-05-15 00:00:00,Verified,High
REC118474,USR77469,Ekta Vasa,ITWHZ5028H,,1967-07-23,Bengaluru,Karnataka,,Gig Worker,2025-04-24 11:47:00,Verified,Low
REC118475,USR75149,Jagrati Pillay,WENEM8634C,,1977-12-16,Jalandhar,Punjab,21363.0,Student,2024-12-03 00:00:00,Verified,Low
REC118476,USR21654,Frederick Borra,SCMHQ6503X,527095703284,1969-04-22,Jalandhar,Punjab,69188.0,Farmer,2026-03-12 00:00:00,Rejected,Low
REC118477,USR62749,Samesh Wali,DJIHF9562D,813291631718,1990-12-23,Mumbai,Maharashtra,18713.0,Farmer,2026-02-15 19:44:00,Verified,Medium
REC118478,USR63113,Kamya Sachar,TXDTT1048R,XXXX-XXXX-6895,1973-04-26,Lucknow,Uttar Pradesh,34117.0,Business Owner,2024-04-10 00:00:00,Verified,Low
REC118479,USR45135,Farhan Sood,,,2006-07-27,Lucknow,Uttar Pradesh,28899.0,Gig Worker,2025-08-20 00:00:00,Under Review,Low
REC118480,USR92454,Aishani Loke,BERJP0716J,486512501589,1996-09-02,Lucknow,Uttar Pradesh,34431.0,Unemployed,2024-07-11 00:00:00,Verified,Low
REC118481,USR46756,Danie1 Anne,YSSIY3040V,924374968947,1979-11-21,Ludhiana,Punjab,97700.0,Gig Worker,2024-02-12 21:35:21,Verified,Low
REC118482,USR28240,Pranav Bora,ZRYWY4777P,196817992146,1999-01-08,Bengaluru,Karnataka,,Self Employed,2024-11-21 00:00:00,Verified,Low
REC118483,USR61615,Harshil Sur,PWJGQ5691E,282188855764,2004-08-17,Ludhiana,Punjab,11119.0,Retired,2025-02-23 00:00:00,Verified,Low
REC118484,USR81792,Lavanya Das,XAJFF0178Y,955008765783,2005-09-29,Lucknow,Uttar Pradesh,57163.0,Salaried,2024-09-09 00:00:00,Verified,Low
REC118485,USR46368,Bhavna Bora,PWZIC8248C,283769915339,1995-11-18,Jalandhar,Punjab,26599.0,Self Employed,,Verified,Low
REC118486,USR77220,Yashica Nagarajan,NUIFC7381M,539383202852,1979-06-30,Ludhiana,Punjab,13358.0,Business Owner,,Verified,High
REC118487,USR11871,Riya Nagarajan,,,1979-06-26,Chennai,Tamil Nadu,23489.0,Student,2024-03-23 23:57:15,Failed,Low
REC118488,USR58973,Raghav Datta,GWPSK1447Z,207500970254,1967-07-13,Mumbai,Maharashtra,31082.0,Unemployed,2024-06-06 16:28:00,Verified,Unknown
REC118489,USR43078,Om Chaudhry,GFJHS5975A,,1962-01-21,Kolkata,West Bengal,,Business Owner,2025-11-16 02:48:59,Verified,Low
REC118490,USR98024,Balveer Gill,PRYRY2927G,,1981-03-01,Bengaluru,Karnataka,27807.0,Gig Worker,2024-09-27 00:00:00,Verified,High
REC118491,USR49141,Kamya Toor,WXMXW4787Z,978781268484,1988-05-23,Hyderabad,Telangana,5422.0,Gig Worker,2024-12-18 00:00:00,Verified,Low
REC118492,USR71839,Kamya Narang,,730584966837,1979-11-14,Amritsar,Punjab,14200.0,Student,2025-06-23 00:00:00,Verified,Medium
REC118493,USR85774,Omkaar Contractor,DEASD7482S,211521420125,,Bengaluru,Karnataka,12468.0,Freelancer,2025-02-17 00:00:00,Verified,Low
REC118494,USR50428,Unnati Dasgupta,,784352680850,1983-03-06,Amritsar,Punjab,21996.0,Salaried,2024-02-06 00:00:00,Pending,Low
REC118495,USR29044,Anay Prabhu,NEDQG0769L,208880957605,2004-09-13,Hyderabad,Telangana,32400.0,Student,2024-10-19 00:00:00,Verified,High
REC118496,USR75979,Riya Virk,XWCFD5703F,910117936783,1972-02-24,Jalandhar,Punjab,34273.0,Freelancer,,Verified,High
REC118497,USR10728,Chavvi Gour,VTUAB3836O,646931202745,1997-05-26,Kolkata,West Bengal,66591.0,Self Employed,2024-02-13 00:00:00,Verified,Unknown
REC118498,USR21433,Rehaan Mallick,,073200785545,1963-08-18,Bengaluru,Karnataka,20303.0,Salaried,,Verified,High
REC118499,USR55964,Aditya Deol,,387066042574,1978-09-09,Jalandhar,Punjab,49887.0,Salaried,2025-01-14 00:00:00,Verified,Unknown
REC118500,USR12109,Megha Hora,HQIEF1582O,735404301188,1976-08-14,Chennai,Tamil Nadu,44976.0,Business Owner,2025-05-08 00:00:00,Verified,Low
REC118501,USR78750,Aditya Virk,AHHSO9848D,,1972-04-26,Jalandhar,Punjab,,Farmer,2024-03-22 00:00:00,Pending,Low
REC118502,USR78261,Radhika Sem,,,1966-11-29,Ludhiana,Punjab,16663.0,Salaried,2025-02-10 19:50:59,Verified,Medium
REC118503,USR52775,Varsha Pandit,PLUNH3889U,092658904215,1968-03-03,Ludhiana,Punjab,66377.0,Gig Worker,2025-08-19 17:57:35,Verified,Low
REC118504,USR55243,Ayush Sarraf,,042673378783,1990-03-29,Mumbai,Maharashtra,25927.0,Student,2024-04-19 00:00:00,Verified,Medium
REC118505,USR87433,Nidhi Kar,JKFED1416W,,1996-05-06,Jaipur,Rajasthan,,Gig Worker,2025-08-01 23:36:12,Verified,Low
REC118506,USR63067,Ekiya Zachariah,VOJIO0930K,018545778700,1962-09-15,Hyderabad,Telangana,20400.0,Freelancer,2026-03-28 00:00:00,Under Review,High
REC118507,USR86007,Manya Butala,ZFAIP3665F,088894359888,2007-05-30,Amritsar,Punjab,29300.0,Salaried,2024-06-04 15:46:24,Verified,High
REC118508,USR81191,Hema Sampath,VLZTF6694S,237945938020,1968-11-08,Hyderabad,Telangana,31983.0,Unemployed,2025-09-17 22:54:01,Verified,Medium
REC118509,USR34717,Sanya Cherian,RZWIQ6639A,154998620639,1982-11-14,Chennai,Tamil Nadu,28800.0,Freelancer,2025-02-04 00:00:00,Verified,Low
REC118510,USR77335,Inaya Subramanian,,779912153720,1979-05-04,Jaipur,Rajasthan,20168.0,Unemployed,2025-11-15 00:00:00,In Progress,Low
REC118511,USR39707,Sachi Sethi,FWMHK8450U,035097977231,1985-03-28,Ludhiana,Punjab,,Student,2025-09-13 22:28:04,Verified,Low
REC118512,USR78309,Onveer Sawhney,HBLFM9690N,669652185657,1996-11-23,Bengaluru,Karnataka,48475.0,Farmer,,Verified,Low
REC118513,USR80226,Chanakya Bhatnagar,EQHXX5068Z,XXXX-XXXX-3242,1987-06-28,Pune,Maharashtra,12700.0,Business Owner,2024-11-24 07:49:00,Verified,Medium
REC118514,USR23501,Dominic Sundaram,,088768141911,1996-05-08,Mumbai,Maharashtra,45800.0,Student,2025-11-03 00:00:00,Verified,Low
REC118515,USR44657,Bakhshi Badal,RVMNG7370X,,1971-01-26,Mumbai,Maharashtra,13650.0,Student,2024-01-25 00:00:00,Verified,Medium
REC118516,USR48560,Kevin Viswanathan,FKSXJ4741U,904813528224,1972-11-28,Pune,Maharashtra,,Self Employed,2025-01-28 16:19:31,Verified,Low
REC118517,USR47931,Samar Bahl,,097875803376,2007-09-08,Mumbai,Maharashtra,11269.0,Salaried,,Verified,Low
REC118518,USR67574,Bimala Dubey,VRMVE7803G,174256916147,1985-07-22,Jaipur,Rajasthan,26906.0,Retired,2026-01-28 00:00:00,Verified,Low
REC118519,USR10262,Baghyawati Ganesan,BCRWJ1533U,828476051658,1963-07-07,Lucknow,Uttar Pradesh,,Retired,2024-07-09 19:09:14,Verified,Low
REC118520,USR67538,Falak Mallick,HEMXF6458E,824108654821,1994-06-29,Pune,Maharashtra,19608.0,Self Employed,2025-03-21 07:37:00,Verified,Low
REC118521,USR25932,Advika Mani,OZUPD7987Z,110592050806,2007-07-14,Delhi,Delhi,37815.0,Business Owner,2024-07-25 16:13:00,In Progress,Unknown
REC118522,USR71902,Jagat Pillay,LTOXR4803O,878918023167,1963-02-26,Mumbai,Maharashtra,63500.0,Salaried,2024-05-02 00:00:00,Verified,Medium
REC118523,USR20524,Ati Bhasin,JVMKH9598X,147734280157,1980-06-01,Mumbai,Maharashtra,,Salaried,2024-12-24 11:04:51,Verified,Low
REC118524,USR96954,Oviya Gill,MFLDP9786B,662907162243,,Jaipur,Rajasthan,54425.0,Retired,2025-02-18 07:59:09,In Progress,Low
REC118525,USR27039,Saksham Tata,,XXXX-XXXX-1394,1968-02-02,Amritsar,Punjab,30203.0,Unemployed,2025-11-26 00:00:00,Verified,Medium
REC118526,USR51353,Shivansh Batta,,,1965-08-10,Delhi,Delhi,43938.0,Student,2024-09-01 21:27:00,Pending,Medium
REC118527,USR69831,Dalaja Lad,YNYOA1541E,381615720784,1972-06-14,Chennai,Tamil Nadu,23541.0,Salaried,2024-07-11 00:00:00,Pending,Medium
REC118528,USR46721,Max Choudhry,FEFKT6404X,686481640668,1997-07-14,Amritsar,Punjab,25413.0,Freelancer,,Rejected,Medium
REC118529,USR30460,Yashoda Narain,JLZYH0285E,146084704831,1982-02-11,Amritsar,Punjab,22060.0,Self Employed,2025-07-06 00:25:07,Verified,Low
REC118530,USR91490,Raksha Dhingra,DDIMR7846Q,XXXX-XXXX-7921,1967-08-14,Jalandhar,Punjab,23218.0,Self Employed,2025-02-14 00:00:00,Verified,Low
REC118531,USR69530,Zansi Sundaram,MRGSG3538Q,698122997755,1995-10-27,Mumbai,Maharashtra,50400.0,Retired,2025-07-26 04:20:33,Verified,Low
REC118532,USR16283,Umang Dhaliwal,NXLDM8179I,,1977-04-05,Ludhiana,Punjab,16321.0,Gig Worker,2025-01-18 00:00:00,Verified,Medium
REC118533,USR12448,Lipika Banerjee,AJSBT0701Q,XXXX-XXXX-7905,2003-07-24,Amritsar,Punjab,40382.0,Student,2025-10-01 11:14:01,In Progress,Medium
REC118534,USR28400,Samesh Bansal,,,1975-02-17,Delhi,Delhi,17364.0,Freelancer,2024-07-18 14:10:00,Rejected,Low
REC118535,USR91450,Xalak Setty,,407404813203,1960-12-20,Amritsar,Punjab,27843.0,Gig Worker,2025-11-20 00:00:00,Verified,Low
REC118536,USR37265,Kala Rau,WMRSO9640K,717309240663,1976-07-24,Chennai,Tamil Nadu,21546.0,Retired,2025-11-20 00:00:00,Verified,Low
REC118537,USR23980,Manthan Ranganathan,IDWXD7902L,,1977-10-14,Jalandhar,Punjab,21395.0,Business Owner,2025-11-24 00:00:00,Rejected,Low
REC118538,USR69094,Chanakya Kuruvilla,,802726912100,1990-07-28,Lucknow,Uttar Pradesh,,Self Employed,,Verified,Medium
REC118539,USR76551,Eta Bhatnagar,NEOXN6377D,908260268523,1990-06-15,Lucknow,Uttar Pradesh,9018.0,Gig Worker,2025-02-27 14:05:42,Rejected,Low
REC118540,USR79803,Vansha Varghese,UZIKI4072L,050087553162,2002-08-17,Ludhiana,Punjab,,Freelancer,2025-11-30 00:00:00,Verified,High
REC118541,USR27124,Ijaya Ramanathan,QQLXV1511Y,,1998-03-22,Ludhiana,Punjab,17000.0,Farmer,2025-12-26 00:00:00,Rejected,Low
REC118542,USR19065,Hema Agarwa1,FIKCH2065L,039347081761,,Mumbai,Maharashtra,43200.0,Self Employed,2024-11-25 00:00:00,Verified,Low
REC118543,USR97089,Raghav Korpal,KPRAQ6309O,372730417734,1960-08-28,Lucknow,Uttar Pradesh,,Gig Worker,2024-12-11 05:26:00,Verified,High
REC118544,USR88710,Balhaar Sha,XGJNL8888K,430519254180,1996-06-25,Chennai,Tamil Nadu,,Unemployed,2025-05-11 00:00:00,Verified,Medium
